27.075	25.387	13.191	8.926	9.392	3.783	4.425	21.444	23.033	16.294	0.000	13.296	7.696	10.379	15.198	14.976	23.956	27.987	31.340	34.406	16.714	15.851	11.960	10.893	9.569	11.290	5.865	4.453	5.157	7.720	8.019	11.039	9.754	11.579	14.299	14.730	17.720	17.635	18.165	28.370	24.526	17.711	17.123	17.979	15.615	13.356	15.321	15.545	14.201	15.494	17.262	17.107	18.226	17.111	18.698	19.856	22.275	25.498	27.577	27.703	26.444	24.642	19.344	21.594	19.682	22.216	23.485	21.958	20.369	23.913	23.645	21.491	22.306	21.202	23.155	22.290	22.170	23.079	26.198	29.664	37.454	35.108	34.380	31.973	28.005	29.736	27.850	27.685	27.877	26.252	26.928	24.493	26.135	29.056	26.691	24.740	28.492	26.403	27.736	28.285	
23.733	22.835	22.909	18.237	10.642	13.738	11.176	10.131	11.466	6.165	13.296	0.000	8.728	12.841	12.554	16.942	20.829	23.221	27.290	28.102	28.736	28.335	24.703	24.165	22.862	24.465	18.909	17.066	17.043	19.260	18.943	22.029	17.314	20.373	23.271	22.885	25.022	23.247	23.847	31.892	35.757	30.697	30.290	31.252	28.875	26.276	28.010	27.553	25.633	26.500	28.474	27.471	28.424	26.282	27.870	28.761	30.077	31.828	33.756	32.952	39.376	37.932	32.548	34.757	32.747	35.256	36.367	34.603	32.726	36.173	35.884	33.391	34.189	32.730	34.794	33.499	32.666	32.296	34.777	36.506	50.167	47.963	47.349	45.206	41.297	43.006	41.039	40.774	40.640	38.603	39.239	36.525	38.186	41.177	38.486	36.396	40.073	37.539	38.610	38.827	
29.389	28.051	20.543	15.956	12.271	10.433	8.961	18.708	20.122	14.083	7.696	8.728	0.000	4.792	7.897	9.696	17.032	20.745	24.346	26.953	24.391	23.444	19.504	17.826	16.226	17.272	11.847	9.804	9.322	11.118	10.607	13.548	8.587	11.647	14.543	14.191	16.469	15.019	15.621	24.652	32.221	25.004	24.190	24.719	21.790	18.623	20.085	19.245	17.167	17.914	19.901	18.781	19.714	17.557	19.150	20.059	21.519	23.618	25.619	25.087	33.695	31.165	25.198	27.274	25.122	27.554	28.461	26.517	24.487	27.842	27.547	24.945	25.729	24.181	26.256	24.876	23.960	23.589	26.146	28.228	44.806	42.370	41.544	38.712	34.242	35.758	33.534	33.078	32.576	30.293	30.903	28.095	29.749	32.744	29.962	27.849	31.484	28.881	29.917	30.108	
34.168	32.807	23.555	19.269	16.858	13.857	12.996	22.970	24.295	18.604	10.379	12.841	4.792	0.000	5.547	4.999	13.624	17.799	21.001	24.400	26.187	24.927	20.981	18.504	16.749	17.119	12.402	10.464	9.448	10.188	9.317	11.547	5.557	8.557	11.129	10.427	12.246	10.427	11.029	19.861	34.248	25.840	24.729	24.852	21.497	17.807	18.802	17.323	14.978	15.341	17.302	15.736	16.513	13.986	15.486	16.243	17.286	19.031	20.994	20.360	34.282	30.880	24.470	26.325	24.063	26.325	26.932	24.761	22.524	25.630	25.327	22.552	23.285	21.545	23.606	21.995	20.706	19.770	22.046	23.689	45.439	42.865	41.891	38.528	33.604	34.890	32.417	31.738	30.736	28.077	28.630	25.675	27.287	30.250	27.294	25.151	28.623	25.814	26.674	26.690	
35.852	34.733	28.311	23.798	19.747	18.273	16.850	22.195	23.269	18.718	15.198	12.554	7.897	5.547	0.000	5.659	9.195	12.862	16.458	19.208	31.518	30.339	26.379	24.026	22.279	22.659	17.906	15.933	14.969	15.704	14.799	16.777	10.692	13.366	15.470	14.428	15.346	12.684	13.217	19.606	39.524	31.362	30.271	30.396	27.015	23.267	24.139	22.443	20.023	20.156	22.044	20.183	20.790	17.981	19.289	19.798	20.043	20.675	22.399	21.204	39.826	36.377	29.908	31.700	29.421	31.615	32.104	29.854	27.541	30.468	30.165	27.319	28.008	26.162	28.175	26.408	24.796	23.177	24.894	25.353	50.985	48.412	47.434	44.027	39.029	40.252	37.712	36.955	35.733	32.884	33.394	30.377	31.939	34.845	31.792	29.657	32.940	29.984	30.647	30.463	
39.071	37.747	27.983	23.898	21.855	18.611	17.935	26.977	28.183	22.970	14.976	16.942	9.696	4.999	5.659	0.000	9.978	14.471	17.101	21.268	29.819	28.362	24.512	21.545	19.760	19.562	15.742	14.064	12.831	12.648	11.606	12.720	7.078	8.904	10.408	9.187	9.737	7.026	7.565	15.078	37.931	28.757	27.434	27.207	23.590	19.603	20.066	17.982	15.515	15.354	17.120	15.051	15.531	12.621	13.822	14.243	14.384	15.193	17.008	16.039	36.822	32.693	26.036	27.606	25.308	27.314	27.574	25.224	22.837	25.522	25.220	22.338	22.976	21.063	23.016	21.158	19.387	17.566	19.236	19.894	47.886	45.215	44.116	40.302	35.017	36.045	33.363	32.459	30.920	27.886	28.352	25.305	26.812	29.654	26.553	24.439	27.586	24.572	25.152	24.905	
44.529	43.534	37.147	32.760	28.918	27.264	25.991	29.461	30.244	26.848	23.956	20.829	17.032	13.624	9.195	9.978	0.000	4.538	7.384	11.336	39.626	38.239	34.348	31.495	29.709	29.537	25.600	23.817	22.648	22.621	21.583	22.557	17.056	18.666	19.571	18.158	17.424	14.271	14.509	15.251	47.726	38.730	37.412	37.158	33.511	29.487	29.782	27.480	25.035	24.602	26.155	23.839	24.035	21.056	21.825	21.816	20.630	19.278	20.340	18.390	46.783	42.494	35.793	37.230	34.943	36.796	36.850	34.429	31.999	34.296	34.004	31.128	31.664	29.680	31.454	29.446	27.277	24.499	25.015	23.366	57.822	55.134	54.006	50.054	44.640	45.526	42.747	41.712	39.807	36.526	36.902	33.861	35.223	37.861	34.709	32.704	35.383	32.258	32.465	31.879	
46.897	46.054	41.148	36.658	32.176	31.135	29.666	30.899	31.475	28.951	27.987	23.221	20.745	17.799	12.862	14.471	4.538	0.000	4.119	6.803	43.944	42.606	38.692	35.927	34.142	34.032	29.975	28.145	27.012	27.091	26.060	27.092	21.538	23.203	24.082	22.660	21.790	18.654	18.850	17.948	52.026	43.189	41.896	41.673	38.036	34.018	34.320	32.006	29.565	29.109	30.631	28.291	28.445	25.477	26.175	26.094	24.676	22.871	23.680	21.547	51.293	47.032	40.331	41.761	39.476	41.313	41.340	38.912	36.480	38.707	38.418	35.551	36.069	34.079	35.813	33.786	31.555	28.613	28.855	26.624	62.344	59.661	58.539	54.592	49.169	50.039	47.248	46.194	44.227	40.905	41.263	38.233	39.561	42.145	38.996	37.022	39.586	36.456	36.575	35.912	
50.989	50.125	44.530	40.135	36.033	34.633	33.305	35.008	35.566	33.058	31.340	27.290	24.346	21.001	16.458	17.101	7.384	4.119	0.000	5.896	46.897	45.462	41.600	38.631	36.847	36.513	32.833	31.101	29.902	29.705	28.651	29.314	24.136	25.412	25.870	24.406	23.056	20.045	20.122	16.951	55.006	45.791	44.405	44.020	40.312	36.244	36.320	33.832	31.447	30.806	32.158	29.738	29.739	26.850	27.322	27.059	25.197	22.735	23.192	20.903	53.654	49.052	42.329	43.596	41.341	43.013	42.865	40.411	37.983	39.918	39.640	36.827	37.273	35.283	36.879	34.816	32.449	29.190	28.950	25.962	64.594	61.868	60.682	56.511	50.952	51.670	48.810	47.653	45.435	41.998	42.296	39.320	40.540	42.965	39.842	37.967	40.230	37.113	37.049	36.247	
51.317	50.670	47.483	42.907	37.792	37.385	35.735	34.439	34.738	33.344	34.406	28.102	26.953	24.400	19.208	21.268	11.336	6.803	5.896	0.000	50.586	49.294	45.363	42.674	40.891	40.823	36.683	34.820	33.715	33.869	32.843	33.893	28.326	30.002	30.818	29.382	28.345	25.247	25.395	22.846	58.645	49.955	48.679	48.473	44.839	40.821	41.106	38.761	36.328	35.830	37.306	34.934	35.031	32.087	32.693	32.524	30.848	28.563	29.072	26.793	58.090	53.825	47.119	48.526	46.245	48.048	48.027	45.588	43.155	45.276	44.991	42.142	42.631	40.638	42.313	40.265	37.961	34.831	34.741	31.856	69.147	66.465	65.342	61.375	55.927	56.762	53.951	52.863	50.800	47.424	47.754	44.746	46.024	48.527	45.389	43.464	45.864	42.737	42.742	41.984	
30.565	28.551	7.668	11.068	19.691	15.031	17.561	34.027	35.583	29.304	16.714	28.736	24.391	26.187	31.518	29.819	39.626	43.944	46.897	50.586	0.000	2.043	5.318	8.841	10.478	11.853	14.081	15.809	16.995	17.506	18.564	19.085	22.921	22.510	23.599	24.867	27.693	29.335	29.647	39.662	8.112	5.286	6.780	8.888	10.966	13.750	15.437	18.111	19.174	20.697	21.079	22.826	23.775	24.867	25.827	26.983	30.228	34.496	36.338	37.462	11.601	13.605	13.294	15.053	14.926	16.595	18.536	18.876	19.215	21.822	21.723	21.533	22.102	22.480	23.414	24.035	25.632	28.685	32.022	37.237	21.612	19.648	19.315	18.722	17.316	19.502	19.219	20.079	22.404	23.106	23.765	23.059	24.154	26.104	25.419	24.445	27.432	27.090	28.744	29.944	
31.745	29.731	8.642	11.298	19.804	14.602	17.194	34.179	35.756	29.333	15.851	28.335	23.444	24.927	30.339	28.362	38.239	42.606	45.462	49.294	2.043	0.000	3.964	7.056	8.767	9.948	12.640	14.475	15.596	15.895	16.958	17.284	21.387	20.803	21.764	23.061	25.841	27.575	27.868	37.805	9.711	3.669	4.912	7.026	8.927	11.750	13.404	16.096	17.218	18.724	19.064	20.846	21.780	22.939	23.865	25.012	28.264	32.549	34.374	35.533	11.268	12.289	11.364	13.208	12.963	14.719	16.653	16.902	17.189	19.843	19.737	19.500	20.075	20.438	21.385	21.993	23.592	26.665	29.996	35.234	21.833	19.680	19.185	18.024	16.049	18.209	17.693	18.452	20.621	21.184	21.851	21.067	22.191	24.202	23.439	22.431	25.458	25.067	26.721	27.914	
30.486	28.497	7.899	8.817	16.827	11.064	13.676	31.115	32.711	26.143	11.960	24.703	19.504	20.981	26.379	24.512	34.348	38.692	41.600	45.363	5.318	3.964	0.000	3.892	5.309	7.105	8.770	10.547	11.702	12.204	13.259	13.952	17.602	17.255	18.500	19.716	22.613	24.117	24.449	34.569	13.426	6.072	6.149	7.839	7.921	9.435	11.461	13.803	14.467	16.048	16.724	18.200	19.222	19.997	21.083	22.275	25.470	29.654	31.558	32.546	14.675	14.266	11.330	13.523	12.604	14.810	16.637	16.302	16.022	19.117	18.957	18.151	18.827	18.815	20.082	20.334	21.591	24.301	27.684	32.669	25.543	23.272	22.649	20.875	17.985	20.029	18.955	19.393	20.951	20.831	21.530	20.214	21.543	23.904	22.643	21.327	24.676	23.811	25.440	26.507	
32.982	31.034	11.318	10.935	17.777	11.290	13.771	31.614	33.220	26.505	10.893	24.165	17.826	18.504	24.026	21.545	31.495	35.927	38.631	42.674	8.841	7.056	3.892	0.000	1.786	3.219	6.132	8.157	9.057	8.940	10.001	10.247	14.496	13.753	14.759	16.029	18.858	20.522	20.821	30.827	16.765	7.336	6.365	7.088	5.335	5.671	7.816	9.977	10.576	12.157	12.869	14.308	15.333	16.135	17.197	18.386	21.589	25.791	27.682	28.706	15.903	13.777	9.156	11.469	10.032	12.476	14.124	13.349	12.693	15.998	15.804	14.671	15.392	15.189	16.599	16.678	17.801	20.426	23.813	28.777	27.052	24.566	23.719	21.085	17.236	19.075	17.482	17.600	18.575	17.931	18.638	16.991	18.427	20.986	19.416	17.936	21.432	20.311	21.915	22.915	
32.957	31.041	12.093	10.992	17.111	10.465	12.820	30.650	32.255	25.513	9.569	22.862	16.226	16.749	22.279	19.760	29.709	34.142	36.847	40.891	10.478	8.767	5.309	1.786	0.000	2.478	4.427	6.475	7.311	7.165	8.227	8.646	12.714	12.043	13.191	14.417	17.304	18.858	19.174	29.262	18.475	9.096	8.029	8.517	6.112	5.146	7.397	9.138	9.372	10.977	11.905	13.118	14.186	14.747	15.897	17.105	20.259	24.396	26.323	27.260	17.593	15.106	9.924	12.223	10.532	13.050	14.555	13.490	12.519	15.960	15.742	14.305	15.066	14.637	16.206	16.068	16.963	19.345	22.736	27.544	28.752	26.237	25.354	22.541	18.436	20.184	18.399	18.370	19.024	18.042	18.748	16.850	18.363	21.053	19.247	17.626	21.232	19.867	21.431	22.349	
35.423	33.510	14.408	13.470	19.371	12.672	14.906	32.639	34.238	27.488	11.290	24.465	17.272	17.119	22.659	19.562	29.537	34.032	36.513	40.823	11.853	9.948	7.105	3.219	2.478	0.000	5.566	7.522	7.988	7.004	7.996	7.482	12.497	11.235	11.861	13.203	15.910	17.791	18.043	27.865	19.564	9.341	7.892	7.741	4.519	2.669	4.919	6.798	7.381	8.950	9.660	11.101	12.118	13.017	14.023	15.202	18.422	22.658	24.525	25.610	17.283	13.917	8.083	10.309	8.417	10.954	12.335	11.116	10.054	13.516	13.292	11.829	12.588	12.188	13.732	13.637	14.636	17.207	20.594	25.570	28.401	25.784	24.778	21.518	16.988	18.586	16.580	16.397	16.788	15.639	16.342	14.385	15.910	18.630	16.776	15.149	18.757	17.401	18.973	19.910	
31.733	29.918	13.515	10.805	14.684	8.062	9.889	27.309	28.898	22.158	5.865	18.909	11.847	12.402	17.906	15.742	25.600	29.975	32.833	36.683	14.081	12.640	8.770	6.132	4.427	5.566	0.000	2.053	2.969	3.832	4.785	6.671	8.875	9.013	10.956	11.888	14.956	15.896	16.304	26.643	22.192	13.461	12.455	12.874	10.043	7.493	9.474	9.967	9.051	10.538	12.069	12.450	13.592	13.232	14.662	15.885	18.753	22.545	24.575	25.164	22.017	19.344	13.645	15.848	13.869	16.394	17.626	16.101	14.576	18.125	17.865	15.843	16.655	15.716	17.588	16.928	17.168	18.723	22.030	26.223	33.173	30.664	29.778	26.867	22.524	24.150	22.130	21.890	22.013	20.434	21.116	18.769	20.393	23.281	21.026	19.144	22.886	20.994	22.416	23.100	
31.188	29.434	14.441	11.153	13.734	7.418	8.795	25.746	27.322	20.614	4.453	17.066	9.804	10.464	15.933	14.064	23.817	28.145	31.101	34.820	15.809	14.475	10.547	8.157	6.475	7.522	2.053	0.000	1.337	3.492	4.102	6.791	7.456	8.226	10.581	11.297	14.378	14.930	15.387	25.758	23.911	15.469	14.499	14.924	12.030	9.213	11.033	11.097	9.778	11.120	12.841	12.836	13.971	13.166	14.694	15.892	18.553	22.111	24.172	24.573	24.056	21.370	15.562	17.727	15.684	18.190	19.330	17.675	15.989	19.522	19.249	17.048	17.863	16.749	18.703	17.850	17.810	18.960	22.175	26.022	35.209	32.708	31.828	28.908	24.509	26.099	24.014	23.710	23.660	21.886	22.554	20.068	21.715	24.651	22.247	20.288	24.041	21.959	23.306	23.886	
32.157	30.433	15.778	12.444	14.547	8.463	9.580	26.036	27.595	20.937	5.157	17.043	9.322	9.448	14.969	12.831	22.648	27.012	29.902	33.715	16.995	15.596	11.702	9.057	7.311	7.988	2.969	1.337	0.000	2.569	2.938	5.882	6.133	6.942	9.395	10.042	13.116	13.602	14.063	24.432	25.106	16.394	15.323	15.595	12.499	9.343	10.972	10.686	9.125	10.360	12.170	11.950	13.071	12.073	13.632	14.813	17.388	20.870	22.937	23.293	24.888	21.904	15.877	17.972	15.853	18.320	19.346	17.563	15.743	19.240	18.959	16.629	17.442	16.210	18.209	17.230	17.023	17.965	21.130	24.843	36.049	33.510	32.587	29.497	24.926	26.438	24.246	23.852	23.597	21.642	22.295	19.704	21.362	24.327	21.814	19.807	23.552	21.348	22.643	23.157	
34.659	32.916	17.345	14.452	17.104	10.904	12.139	28.467	30.013	23.395	7.720	19.260	11.118	10.188	15.704	12.648	22.621	27.091	29.705	33.869	17.506	15.895	12.204	8.940	7.165	7.004	3.832	3.492	2.569	0.000	1.063	3.328	5.573	5.193	7.202	8.067	11.143	12.092	12.487	22.815	25.578	16.109	14.812	14.738	11.312	7.680	8.975	8.303	6.592	7.793	9.621	9.396	10.523	9.687	11.205	12.406	15.118	18.789	20.834	21.358	24.279	20.693	14.350	16.306	14.096	16.480	17.343	15.420	13.470	16.916	16.628	14.203	15.011	13.709	15.728	14.691	14.455	15.473	18.683	22.594	35.405	32.786	31.766	28.340	23.483	24.857	22.512	21.989	21.479	19.343	19.981	17.310	18.971	21.952	19.365	17.331	21.067	18.808	20.088	20.590	
35.073	33.359	18.260	15.220	17.402	11.401	12.438	28.330	29.859	23.299	8.019	18.943	10.607	9.317	14.799	11.606	21.583	26.060	28.651	32.843	18.564	16.958	13.259	10.001	8.227	7.996	4.785	4.102	2.938	1.063	0.000	3.174	4.528	4.241	6.481	7.225	10.309	11.111	11.522	21.873	26.639	17.153	15.836	15.713	12.232	8.490	9.615	8.649	6.708	7.739	9.649	9.152	10.252	9.136	10.701	11.878	14.463	18.017	20.076	20.521	25.279	21.578	15.158	17.054	14.816	17.152	17.927	15.922	13.882	17.264	16.972	14.448	15.247	13.839	15.888	14.729	14.306	15.061	18.202	21.927	36.393	33.762	32.726	29.228	24.294	25.618	23.216	22.635	21.979	19.709	20.330	17.582	19.243	22.235	19.561	17.492	21.203	18.833	20.053	20.484	
37.977	36.225	19.978	17.476	20.428	14.208	15.462	31.493	33.017	26.470	11.039	22.029	13.548	11.547	16.777	12.720	22.557	27.092	29.314	33.893	19.085	17.284	13.952	10.247	8.646	7.482	6.671	6.791	5.882	3.328	3.174	0.000	6.086	3.905	4.555	5.782	8.670	10.317	10.589	20.617	26.972	16.796	15.257	14.716	10.999	6.939	7.398	5.803	3.619	4.565	6.484	6.069	7.195	6.562	8.001	9.220	12.098	15.998	17.997	18.742	24.345	19.973	13.322	14.972	12.680	14.838	15.385	13.229	11.048	14.316	14.018	11.398	12.185	10.705	12.766	11.560	11.163	12.178	15.427	19.560	35.298	32.592	31.451	27.583	22.358	23.496	20.935	20.203	19.240	16.771	17.369	14.547	16.202	19.197	16.457	14.369	18.063	15.661	16.880	17.326	
36.273	34.705	21.852	18.242	18.439	13.527	13.730	27.257	28.692	22.499	9.754	17.314	8.587	5.557	10.692	7.078	17.056	21.538	24.136	28.326	22.921	21.387	17.602	14.496	12.714	12.497	8.875	7.456	6.133	5.573	4.528	6.086	0.000	3.111	5.957	5.689	8.323	7.881	8.416	18.643	31.024	21.681	20.358	20.177	16.617	12.713	13.456	11.802	9.431	9.798	11.770	10.338	11.204	8.971	10.569	11.509	13.246	15.971	18.044	18.005	29.773	25.854	19.290	21.026	18.741	20.924	21.444	19.238	16.979	20.074	19.771	17.005	17.745	16.033	18.102	16.555	15.445	15.026	17.701	20.356	40.865	38.214	37.148	33.496	28.383	29.568	27.020	26.279	25.191	22.522	23.078	20.134	21.754	24.726	21.802	19.662	23.191	20.463	21.420	21.555	
38.554	36.913	22.501	19.378	20.726	15.215	15.853	30.252	31.707	25.425	11.579	20.373	11.647	8.557	13.366	8.904	18.666	23.203	25.412	30.002	22.510	20.803	17.255	13.753	12.043	11.235	9.013	8.226	6.942	5.193	4.241	3.905	3.111	0.000	2.956	3.153	6.189	6.906	7.295	17.633	30.514	20.576	19.088	18.611	14.903	10.844	11.166	9.141	6.688	6.821	8.760	7.230	8.096	5.985	7.607	8.630	10.735	13.967	16.042	16.352	28.244	23.836	17.153	18.703	16.405	18.439	18.793	16.505	14.177	17.142	16.838	14.028	14.748	12.989	15.049	13.462	12.339	12.094	14.933	18.087	39.203	36.495	35.348	31.422	26.114	27.159	24.511	23.666	22.367	19.577	20.112	17.135	18.738	21.696	18.739	16.597	20.097	17.354	18.312	18.464	
